,minimum volatility monthly,maximum sharpe ratio monthly,minimum volatility yearly,maximum sharpe ratio yearly
2013-06-14,-0.28689404411318264,-0.39991775741575,-0.23197932510376518,-0.18090715217590514
2013-06-17,-0.9222203369140516,-1.031374143218983,-0.8354405643462997,-0.785121808242792
2013-06-18,-1.104146567916871,-2.059240491104106,-0.8809316604614281,-2.360438519287129
2013-06-19,2.471110152053825,2.1655155826568375,1.8269257938384982,1.4426541805267163
2013-06-20,3.990022413253797,7.9494757068634385,3.664521664810181,6.485028720092771
2013-06-21,-1.2287187793731675,1.3474860836028881,-1.0275935955047544,1.4881013580322247
2013-06-24,-0.1045387100219557,3.1121770401001356,0.5521457393646187,2.3480032905578696
2013-06-25,-0.9939297554016377,-2.900549907684365,-0.2635372200012114,-2.327614933013905
2013-06-26,-2.0190597206115797,-2.750604920959489,-1.4598629489898656,-2.643521751785272
2013-06-27,-0.31057007827757843,-1.2288838119506522,0.2796117366790867,-2.199552508926388
2013-06-28,0.7226278606414667,1.274747492599488,0.47331620101928706,1.4422896739959583
2013-07-01,-1.2254193199157726,-2.7756251834869374,-0.9480469223022396,-3.274585093307479
2013-07-02,-0.09442319869995686,0.35958802375796495,0.10050298194884988,0.5046126129150252
2013-07-03,0.1295221384048375,0.008192821121213001,0.38505153312684115,-0.4560725383758495
2013-07-05,-1.0175346012115654,-2.2453822311400984,-0.7884470825195393,-1.6237670127868853
2013-07-08,-1.1344801111221443,-1.2437634891509788,-1.0942440528869497,-0.45173855934143603
2013-07-09,-0.5375941263199024,-1.2904287567138795,-0.6836297050476077,-1.535440108108503
2013-07-10,-0.5946605693817162,-0.18081203155517755,-0.30290011138914963,-0.7730804603576473
2013-07-11,-1.8989308376312124,-3.563813745880111,-1.8880004318237127,-4.069232270431513
2013-07-12,-0.17204838333131534,-0.5039314136504913,-0.22145223731995145,-3.2347711822509666
2013-07-15,-0.31523365554807015,0.23401490516661738,-0.3428984859466624,1.3121422145843553
2013-07-16,0.5590526821136166,2.251337904739387,0.8768294834137009,2.027104953765871
2013-07-17,0.31499272232053954,-0.5702307796478578,-0.08324480323793182,-0.7171904495239403
2013-07-18,-0.5851096511840979,-1.6400606170654157,0.23408356781006034,-1.447401523590088
2013-07-19,-1.7253172882080037,-0.3854037544250559,-1.1283385116577165,-0.4186035812377895
2013-07-22,-0.18503045921326589,-1.1112493698119863,0.2789042270660502,-1.3891078735351527
2013-07-23,0.1361407836914168,2.6758203857421847,-0.15150523490906664,3.611697889327985
2013-07-24,0.8097379032134882,-1.1024780624389905,-0.21321154594421898,-0.8269648593902446
2013-07-25,-0.634165518188496,-0.5334725891113408,-0.5124396629333603,0.19039755516052992
2013-07-26,-0.38874067077637164,-1.4743564579009956,-0.11469579658508167,-1.8763907283782828
2013-07-29,-0.14874809875487927,1.483571191406213,0.07063864517211016,1.7970737060546753
2013-07-30,0.22092756309510264,-0.23705682334900757,0.3170780567169089,-1.6451897109985225
2013-07-31,-0.7556215160369675,0.9443701866150036,-0.7064147800445539,1.3249651592254565
2013-08-01,-1.4347965827942346,-4.093462116622902,-1.3558200565338154,-3.3313322139739796
2013-08-02,-0.027672058296218438,-1.200329210853596,-0.46476864395141604,-0.6007635185241611
2013-08-05,0.2653874792098918,0.35814892864229364,0.33582290802002035,0.3674693420410051
2013-08-06,0.021085230636600727,2.840437102508531,0.21617850646973125,3.506961444091786
2013-08-07,0.5632710165023695,2.1441619869232227,0.3268046642303375,2.146153986358655
2013-08-08,-0.2922188688278027,-1.5573460872650173,-0.03384682769775793,-0.6348900798797672
2013-08-09,0.5819097219467153,0.29564056072234735,0.28675966110229467,0.41791654014588175
2013-08-12,0.2575817575454664,1.2037635887146223,-0.011887784194954065,1.3020613269805779
2013-08-13,-0.5440566398620774,-0.6139304870605429,-0.92243985023498,-0.39570429534913387
2013-08-14,1.8224503454208332,0.6553181663513215,1.7122023097991956,1.3866491367340075
2013-08-15,2.3798023387908813,2.2000819965362552,2.0278267196655264,1.9929710491180401
2013-08-16,1.2313737129211404,-0.7667060333252209,0.37937151031493954,-0.4550783676147603
2013-08-19,-0.34505482864378223,1.269340398597734,0.2967617340087969,1.1247560817718352
2013-08-20,0.025095295715317434,-1.790896786880495,-0.508718755340567,-1.8325464897155541
2013-08-21,1.009742960548408,0.5257578107833751,0.8756997825622506,0.12132017250061722
2013-08-22,-0.6115254732131916,-2.3548650035858145,-0.6104311820983952,-1.26597059860228
2013-08-23,-1.2754284387588655,-0.918009863853456,-0.6192270263671986,0.23780229644773954
2013-08-26,1.506265117454518,-0.44262454223633085,0.9811643062591457,-0.7778590515136727
2013-08-27,1.5021994850158649,3.8855513942718574,1.416235336685176,3.796276997375486
2013-08-28,0.53799513339996,-1.412818974304173,0.10693532371520575,-2.0541200862884637
2013-08-29,-0.05949726333619765,-1.120064659500116,-0.4415203990936334,-1.1189363094329678
2013-08-30,-0.016066435623145026,1.1494727928161694,-0.029585691833489136,1.7505229633331396
2013-09-03,0.09540122890467728,-1.7886647541046727,-0.1820094768524143,-1.9137516826629906
2013-09-04,-1.2860804475784278,-1.3351233482360954,-0.7969096771240345,-1.601037427902213
2013-09-05,0.06140675411225516,-1.048738055038399,-0.38743810386657174,-1.0829453720092488
2013-09-06,0.5953489084243699,2.0583152816772383,0.0921300163269052,0.6758889080047652
2013-09-09,-1.1378869037628192,-2.097402807617243,-0.7819302024841193,-3.4607659397125303
2013-09-10,-1.640373023605349,-3.5301980537414295,-0.5969611667632932,-2.9612699237823676
2013-09-11,-1.4745743625640841,-0.9591344665527402,-0.7644812950134252,-0.36014087448120335
2013-09-12,-0.07809738903046082,1.3953411064148042,0.33479458236693915,1.0022710067748903
2013-09-13,-0.41708496837617304,-1.5768167114258063,-0.44058267669677775,-2.3685939823150477
2013-09-16,-1.35901814422607,-0.9509290237427024,-1.145074261474619,-0.9238380973815765
2013-09-17,-0.7913907096862829,-1.2040377613067506,-0.23216284408570687,-0.6819531543731614
2013-09-18,-1.421900752449062,-2.6124133670807055,-1.4601255661010555,-2.9734664012908922
2013-09-19,-0.3890278306961079,-1.4970312316894763,0.22419483108519955,0.5886518272399996
2013-09-20,0.7718932847976703,0.503739503860487,0.6748606330871638,1.8465659507751582
2013-09-23,0.5349356500625504,1.4954218696593955,0.5615081153869568,1.3568959514618086
2013-09-24,0.031902053642284045,-1.3378135665893183,0.47140871047973576,-1.0567208190918222
2013-09-25,0.16013784446715817,0.39548711509701207,0.5743617362976181,0.726150182723984
2013-09-26,-1.0223717910766652,-1.9663338699340613,0.9524628250122049,-2.0476246398925753
2013-09-27,0.07625470104215992,-0.43769008026126244,0.924373776245119,-0.8712430644988842
2013-09-30,0.7735828608512918,-0.21648139953609302,0.769944550323487,-0.48942437705994735
2013-10-01,-1.5874551180839376,-1.8777312767028889,-0.5804302604675229,-2.6355175991058104
2013-10-02,0.6986098331451558,0.3191816154480023,0.4201752788543729,0.647306246185309
2013-10-03,1.4195987043380853,3.0066911220550594,1.4578353454589745,2.2181597751617232
2013-10-04,-1.6529095357894903,-2.444153718185447,-0.5646016925811637,-1.236482655715946
2013-10-07,1.2273076721191387,1.7426323051452641,0.717749821472168,2.3257024002075184
2013-10-08,1.1232848117828382,7.024826138305656,0.3857678649902425,5.457030063629134
2013-10-09,0.1856871711731003,1.8182044010162315,-0.08621812591552214,1.527053359603883
2013-10-10,-3.6537373825073303,-5.9495665096282835,-2.7161235351562567,-3.819034525680536
2013-10-11,-0.8316066410064593,-0.39771739120484995,-0.08786891860962953,-0.7080444938659411
2013-10-14,0.14943550586698962,-0.13709503326413142,-0.24948713455201244,0.41600126266479265
2013-10-15,1.2854640913009518,3.536953013229379,0.9141904617309677,3.977029162979136
2013-10-16,-3.0710421981811464,-5.658955014038099,-2.1585791183471628,-4.041043009948737
2013-10-17,-1.8716648969650578,-1.2535127876281535,-1.7644980575561675,-1.2051371536255147
2013-10-18,-0.44012242145538494,-0.8551956958770859,0.0937961532592766,-0.3845282215118573
2013-10-21,0.4330576578140324,0.7668468574524354,0.6184308189392169,1.4200216506957872
2013-10-22,-1.4458583377837897,-1.920648036956834,-1.0841760063171506,-2.5250334777832393
2013-10-23,0.4364160179138139,3.437936631393484,0.313678554534917,2.195177975845354
2013-10-24,0.04441182899475393,-3.885203414154063,0.07467810897827576,-4.4235243019103905
2013-10-25,-0.32589161128998967,0.7361321216583576,-0.7258335639953515,-1.5896834941864029
2013-10-28,-1.1156402551651183,1.2700470554351568,-0.07752159347535326,1.3589406925201217
2013-10-29,-1.1164933990478403,-0.7002665180206122,-0.40120269241333517,-0.2536291286468497
2013-10-30,1.3889602886199839,2.168044893264778,1.2980663551330593,0.3959535133361669
2013-10-31,0.48872318019866157,-2.165193805694571,-0.358943309021015,0.6110767448425349
2013-11-01,-0.048722825241100054,0.622400075530976,-0.348142575836178,0.40796044731141023
2013-11-04,-0.15703358879088114,-4.873301671600387,-0.43582461166380426,-0.7700970561981251
2013-11-05,-0.01754262199403911,-3.141237322139716,1.0159420043945318,2.5875699348449643
2013-11-06,-0.09822355165482577,2.7745281623363667,0.30553639640808683,0.5453880069732691
2013-11-07,2.1779543002128605,1.5079480845928401,1.9914668762206986,4.186299638366705
2013-11-08,-0.8720409510612512,-0.28893806138037803,-1.103989068984987,-2.3471957149505442
2013-11-11,0.22383910255433648,0.25148271522522236,0.34173123207092715,1.0028542163848897
2013-11-12,-0.3917217267036506,0.6455057634830155,0.02683607025146273,-0.9812607215881428
2013-11-13,-0.4213430165290788,-1.9494295752048458,-1.4377232513427742,-1.7580971378326637
2013-11-14,-1.1102283779144102,-0.7026539871215505,-0.8937893039703368,-2.8751363143921083
2013-11-15,-0.2248139919281016,-1.2499318397522075,-0.6444762615203672,-1.0912354625701823
2013-11-18,0.1976038197517198,5.827442479562762,0.6891709053039534,2.1247412998199593
2013-11-19,0.5905257058143718,3.7131173767566565,0.7537990310668903,1.88335246238708
2013-11-20,1.172099275875098,0.0028903974056504467,0.7323025451660072,-0.8664452735901023
2013-11-21,-0.38786316394805453,-6.78194337730406,-0.7034913162231504,-3.3009103740692183
2013-11-22,-0.345168110179884,0.4314408834934227,-0.891842795181276,-0.8061693092346047
2013-11-25,-0.11430645685194918,0.9585257050990776,0.14961840515135805,0.3403113555908135
2013-11-26,-0.04185244789124454,-1.198323225021369,0.3093649002075267,-1.0833275222778127
2013-11-27,-0.15661146450042907,2.45364724731445,-0.2749656837463448,-0.3713001998901291
2013-11-29,0.27950045337675533,0.5728431479454343,0.2605764663696277,-0.367551002502438
2013-12-02,1.3208470868110567,-0.4823214498997288,0.42549153594970335,2.1044026706695718
2013-12-03,0.16992985553741846,1.2364874015808311,0.47583865966797134,1.7024258247375599
2013-12-04,0.578743546676634,-0.06188688087459582,0.20053243331909698,-0.05920212173464279
2013-12-05,0.718883427619943,1.9458021839141963,0.6890863693237321,0.19626252098083796
2013-12-06,-2.353464796829229,5.948997406768797,-2.1477351577758697,-0.7019464042663799
2013-12-09,0.2597536195755197,2.078477010726914,0.06635398178100615,-0.24480463714598955
2013-12-10,0.14778545150755917,-2.188565055847164,0.8677220016479481,-0.7367758735656764
2013-12-11,1.035378084182753,3.2362316303252783,1.2162114395141685,3.118781727600094
2013-12-12,1.4538070920944222,0.1172440563202315,0.9666060607910083,-0.46030570526122006
2013-12-13,-0.38226381645202423,-0.09626641082766696,-0.060603128814690876,-0.8789115585327352
2013-12-16,-0.26764665679931454,-1.7306666160583006,-0.34600011825563115,-1.243494013977056
2013-12-17,0.9794267229080162,-0.8231093437194943,0.11734241714476923,0.7638635322570906
2013-12-18,-2.7763020233154236,-2.0124092567444336,-1.5901515922546423,-3.2129071952819857
2013-12-19,0.719958505439763,-3.8897535514831247,0.33260042724609207,1.7659550300598141
2013-12-20,-0.6400874835968295,-2.39397442970278,-0.7469625434875553,-0.7522797012329079
2013-12-23,0.3245094718933217,-2.757008727264406,0.10218817520141954,-2.208316198730472
2013-12-24,-0.4276686130523615,-0.12287410736081483,-0.42021236114501903,-0.8476170326232761
2013-12-26,-0.418631110572818,-1.6864808322906697,-0.2874439743041961,-0.8556612068176435
2013-12-27,0.17625190849304317,0.08624819374080062,-0.21788377914430157,1.119868780517578
2013-12-30,-0.4517606697082499,2.4393554290771817,-0.18055092163086783,-0.6945893264770575
2013-12-31,0.8651705404281529,-2.635064788436864,0.08545540237426508,-0.3632219528198277
2014-01-02,1.5392030605316336,3.1837702522278164,1.165578669738764,1.2580691932678292
2014-01-03,-0.4054719238281166,3.0836317916869973,-0.3215043054580633,2.9490067348480125
2014-01-06,0.2080215342521683,0.9290878780365404,0.16491034097671786,0.9247886314392133
2014-01-07,-1.4827671174049613,-0.8872394676208728,-1.1757279339790188,-0.6209641799926544
2014-01-08,-0.6855228662490731,-0.0958579265594608,-0.5435997241973922,0.15906350059509577
2014-01-09,-1.129079780769331,2.624712924194341,-0.8953069074630662,2.572184743499747
2014-01-10,-0.8634846064567512,-3.1207671463012616,-0.6846050204277105,-2.94317653770446
2014-01-13,1.5611537857055566,5.764506834411634,1.2381640068054196,5.25510195159913
2014-01-14,-2.0827896679878393,-5.220811267471305,-1.6516987336158877,-4.677241530990585
2014-01-15,0.08626930379867304,-0.7185141555786174,0.06843628339765928,-0.7616962207794131
2014-01-16,-0.45279867076871483,-0.528537255859419,-0.35897272243499856,-0.46123110198973905
2014-01-17,0.18769895553589322,-0.09359178123469292,0.14863727722169529,0.0875705142974823
2014-01-21,0.48893953332901674,-0.8626552413940658,0.387834154605855,-0.8734772544860618
2014-01-22,-0.755805155754075,-4.092923175811734,-0.5992082006454496,-3.8210810588836637
2014-01-23,1.5542199497222953,1.7528112369537325,1.2322505668640247,1.530680053329462
2014-01-24,3.1911507030486916,5.419102606964117,2.5303587749481267,4.947059569549538
2014-01-27,0.6243273656845076,2.931118024444544,0.4949692138671793,2.8258954109191734
2014-01-28,-1.2060347350120537,-4.736015161132769,-0.9562247183799855,-4.393596147155733
2014-01-29,2.5566911659240645,2.9744468311309618,2.0273781860351505,2.548605138778697
2014-01-30,-2.4309999242782396,-5.86987705192567,-1.9276563091277978,-5.189557094955461
2014-01-31,0.21500412263870317,-0.3317908805846912,0.17069569063185952,-0.4950090175628361
2014-02-03,3.733702799129503,6.443475761413566,2.9608518294334374,5.719315794372534
2014-02-04,0.17394379310607633,-3.8296214353561595,-1.6901458954810948,-3.5251172592163016
2014-02-05,-0.07641395721435629,-1.3398648504256983,-0.3062869414329583,-1.4551436271667626
2014-02-06,-2.899955257797245,-4.327306420516976,-2.3886656641006567,-3.578186281585687
2014-02-07,-2.8467403350830125,-7.442226313590993,-2.1562081646919182,-5.764987001419087
2014-02-10,-0.5725527465820335,-1.1350339912414427,-0.5280295687675505,-0.22363092765806414
2014-02-11,-2.2461364151000964,-3.5072559434890707,-1.7210170663833537,-3.176568135070795
2014-02-12,-0.1368742736816273,0.9706554647445671,-0.35190984497069167,0.3407960876464813
2014-02-13,-0.2026095523834215,-1.1787083505630278,-1.0794716464042438,-2.1304687404632716
2014-02-14,-0.9443741046905529,-1.167805076599194,-0.8380773542403972,-1.4853656307220717
2014-02-18,0.7385871192932143,-2.4080212625503066,-0.8416858449936058,-2.8202487720489273
2014-02-19,1.0398872070312564,1.2248319585800118,0.8337136437416177,0.40838216323854226
2014-02-20,-1.4730096996307225,-3.510998978042579,-1.2168054218292355,-2.9154233047485434
2014-02-21,-0.11028757019042246,-2.335765989875796,-0.13502786369323871,-2.301090454864493
2014-02-24,-0.08568457069395663,-1.7256817417144532,-0.7433931417465374,-2.639302975845368
2014-02-25,0.9589432411193854,2.107002178382885,1.1846148359298638,0.539401749801641
2014-02-26,1.5696904949188308,-0.14065421199799744,0.36796813898087066,-2.1559136062622315
2014-02-27,-0.915663601684571,-0.08092119598390468,-0.5052916730880668,0.34197281150818526
2014-02-28,-0.9991700225830016,-0.5711282554626678,-0.1673975835799979,-0.4501698192596564
2014-03-03,1.0200823394775398,0.21283462257386532,0.2898064137458789,0.7476919216155977
2014-03-04,-1.8087272193908746,-3.1625674556732406,-1.746352912902836,-2.861594702148409
2014-03-05,-0.05114120903016328,2.85258371543884,-0.22410900497436614,2.9715133556366027
2014-03-06,0.5601414363861181,1.202515253448496,0.5408749421119694,1.0436263248443822
2014-03-07,-0.46482281112670876,-1.1537645683288247,-0.07818489217760316,-1.0456737545013652
2014-03-10,0.35548965568540325,1.212287862777714,0.10606965980531413,0.9616709442138642
2014-03-11,0.5506305522918638,1.5801827194214013,0.49272170009612637,1.6141764251708821
2014-03-12,-0.583871368789687,-1.647632393646262,0.033107120513932387,-1.5680543243408067
2014-03-13,1.1877243415832481,2.2963105854034325,1.6715766192436092,2.2534902008056577
2014-03-14,-0.5987173065185516,-0.6324156856536831,-0.25788762817384736,-0.6656983100891125
2014-03-17,-0.6767878154754783,-1.9456262973785101,-0.5205411954879651,-1.728740179061873
2014-03-18,-0.33352142105104576,-3.66275056800842,-0.4382051425933753,-3.4803440338134806
2014-03-19,1.832893387985223,3.3346152683258197,1.4066681690216,3.3501950931548947
2014-03-20,0.0638388908386105,-1.5040541645050212,0.2510805252075272,-1.1856808681487792
2014-03-21,-0.08378657455443772,2.4345843662261757,0.3951840795517114,2.957189488983147
2014-03-24,1.6193858806610137,2.23072832183837,1.4036872692108204,1.8340554290771536
2014-03-25,-0.3459683418273869,0.048442813873293744,-0.28229042024611317,-0.012344306564330054
2014-03-26,0.70761642799377,0.47113403587340486,0.5551528807640125,0.542754634475699
2014-03-27,-0.5220832317352233,-4.051917477416993,-0.30547157344818743,-3.7654428508758713
2014-03-28,-0.41913038978574946,-3.005901902008077,-0.2662895664215057,-2.868381031036364
2014-03-31,-1.7291227649688494,1.6509422645568748,-1.5588307057380746,1.7102293869018297
2014-04-01,-0.04186264801026596,-1.0543046508789473,-0.40442753133774545,-1.0807032066345528
2014-04-02,-0.38820146961214164,-3.9320404006957688,0.1667707504272471,-3.2906338504790824
2014-04-03,0.4879829511642413,1.5556134841918947,0.644721668624868,2.2700057395935005
2014-04-04,1.7633188787460483,4.169370579528817,1.6003282991409264,3.224141214370718
2014-04-07,1.9513626712798953,5.916784450912473,1.2021400924682553,5.169875521469123
2014-04-08,-0.6395235782623558,-2.0591270893096976,0.32115812454222237,-3.0232460281372084
2014-04-09,-1.552420557022117,-4.576706246948248,-0.8861116754531793,-4.262326507568332
2014-04-10,3.211340458297741,7.620372785568236,2.3487743608474716,6.167648023605352
2014-04-11,0.9732660469055361,-0.587909329605111,1.1568068153381432,-0.2968317974090837
2014-04-14,-1.3640299198150387,-4.636055349731436,-0.7515688775062586,-4.351085732269269
2014-04-15,-0.6287559753417895,0.21241669464112078,-0.4700013703346144,0.851102522277813
2014-04-16,-1.2958117383956846,-3.2553580482482687,-1.1786328279495137,-3.524839378738392
2014-04-17,0.5204898300170839,-4.266098143005365,0.05270790529249325,-3.985706764221163
2014-04-21,-0.7891359354019016,-2.796988574218773,-0.6138116169929333,-2.2413829849243143
2014-04-22,-0.352332042694087,-0.9827976982116979,-0.23999933300018483,-1.345120513534539
2014-04-23,-0.5881116031646627,0.27896770477295263,-0.4308898118972877,0.9966880966186409
2014-04-24,-0.5370449119567979,-1.346165870666482,1.0331689827918922,-1.8622976428985396
2014-04-25,0.24387730102540672,7.372889454650817,0.5329321378708016,7.38555228118895
2014-04-28,-1.271823527145358,0.07976708755498407,-0.706498955535892,1.252457683181774
2014-04-29,-0.227749853134128,-2.016963362884553,0.2182999039650042,-2.5273248390197693
2014-04-30,-0.9932306001662994,-1.1367821983337478,-1.0235239670753344,-0.5414526500701697
2014-05-01,0.5614870441436892,1.7626307098388736,0.6996069012641897,1.298633890914914
2014-05-02,1.0876152538299664,-3.781765180969245,-0.5848229804039136,-4.840374820709201
2014-05-05,-0.6058024848938146,0.20049229354859222,-0.5404432927131779,-0.30455079040524424
2014-05-06,1.0818012229919418,1.3795733776092618,0.8695679502487224,1.3458088874816951
2014-05-07,-1.3082419143676702,-4.390879475784288,-1.2812025394439672,-2.179867777252184
2014-05-08,0.8617929243087872,6.261932207870473,-0.055173083972931636,6.111283741760246
2014-05-09,0.45332594223020806,0.7191214225769045,-0.5939717330932694,0.17421303749082995
2014-05-12,-0.26374249305726494,-3.5692492160797826,-1.1037090454101417,-4.0157102756500365
2014-05-13,0.14875549831390344,-1.3511650161742637,0.27467957534790344,-0.9951983947753433
2014-05-14,0.4983542772293106,2.858907509613033,0.8438606266975341,3.3139761898040945
2014-05-15,1.4984372388839802,4.800540805435162,1.6022677947044315,4.690585263061536
2014-05-16,-0.3915583055496086,-2.074244126129173,-0.2995900059700034,-2.0888597705840937
2014-05-19,0.3493815284728896,-2.11739066505433,-0.7176338419914146,-1.454370806884782
2014-05-20,0.5994746549606305,2.279701642608586,0.5922598418235623,2.111213275527973
2014-05-21,-1.089536489868152,-3.9723075531005634,-0.6286186056136955,-4.229143445587141
2014-05-22,-0.9081701335906871,-1.4013258190155113,-0.3736372046470535,-1.947100982284553
2014-05-23,-0.3597297813415423,-0.703024876785264,-0.19306735143661058,-0.725107372283901
2014-05-27,-0.10212645435333911,2.001082216644278,0.30244254922868663,1.2337971870422564
2014-05-28,-0.8486746984481783,-0.28425494422910447,-0.20619905242921277,0.3151913570403906
2014-05-29,0.06270617332458528,-5.357081294250463,0.06116644515989833,-5.180212997436541
2014-05-30,-1.6509416587829548,-1.050812582397441,-0.7376758163452166,-0.4425426757812545
2014-06-02,0.008838880920421843,-1.3141773902893021,0.14705672025681338,-1.0923240535736056
2014-06-03,-0.46295019245147273,-2.907114067459105,0.339753905963903,-2.773417835235591
2014-06-04,-1.0752318566322288,-1.1192075294494828,-0.9495296880722037,-0.606063422012312
2014-06-05,-0.23617311897280047,-1.2322148204803227,-0.025877548599254396,-1.3191161827087683
2014-06-06,-0.04276741762160441,-3.7555435138702364,-0.6513459410667224,-3.5144533813476357
2014-06-09,0.8712682763099622,0.0059140666961639,0.12670509738921965,-0.7676548969268708
2014-06-10,0.3460415212631176,0.18667139739989125,0.39921368532179713,0.13841182098389027
2014-06-11,1.825395993328101,-1.4900221191406047,0.5936405241966156,-1.9994345714569022
2014-06-12,1.2114148240089264,0.7139825672149698,0.731193504333504,-0.18477662162780462
2014-06-13,-0.8864764308929409,-5.041274221038833,-0.42100884857180176,-4.53739643630982
2014-06-16,-0.397877549362164,-2.6505343132019448,-0.36210068063735434,-2.4763172344207476
2014-06-17,-0.12768465957643116,-0.8131679111480707,-0.24010082111357178,-0.11106187553406244
2014-06-18,-1.704411515045166,-1.0285955036163728,-0.8060236458778434,-0.9079143882751453
2014-06-19,-1.237771107864404,1.9004503940582254,-0.16835373897552586,1.9899445240020555
2014-06-20,0.034247425365464323,-1.5038865440368454,-0.5784130798340072,-1.1942070312500164
2014-06-23,0.5714156044006415,-2.0803563102721796,0.46996423749922656,-2.0161128536224453
2014-06-24,0.3482589057922496,5.711870038223253,0.5949633532524103,5.063336518096918
2014-06-25,-0.3258354565620607,-3.589436153793372,-0.4100169945716914,-3.7340486545562896
2014-06-26,-0.3766812726020703,0.8633895702362224,-0.059155448532095534,1.6080913452148309
2014-06-27,-0.4519210788726866,0.3678411128997823,0.22178716106415663,0.3799030963897678
2014-06-30,-0.46134955539704947,0.36185924415588033,-0.026175945568070347,0.2795781330108582
2014-07-01,0.23845763244628415,-2.4325480834961013,-0.3087027775764568,-2.704180807876611
2014-07-02,1.1836840486526512,1.9176712387085217,0.46290392160415195,2.196305250930777
2014-07-03,0.018426470184323307,-1.265219222640951,-0.43023712053300756,-1.4932909152984735
2014-07-07,-0.4515734785080099,3.238316747283932,0.40802011547089023,3.164081196594225
2014-07-08,0.6478712337493846,3.2787357509613173,0.6917723719596722,2.7798347393035954
2014-07-09,-0.5236400354385182,-2.8088593288421464,-0.32828939046859773,-2.477433801651017
2014-07-10,0.24038666858672286,2.324802754974371,0.463482898712158,2.9850924076080503
2014-07-11,0.2964822378158658,2.09114380149839,-0.3254065362930305,1.8312337764739937
2014-07-14,0.2651450374603428,-3.8230909709930643,-0.06072702159880805,-4.283577673339835
2014-07-15,1.8546551586151168,5.309867813110344,0.6318506494522182,4.753051771926863
2014-07-16,0.270009113502482,-2.632013882446273,0.7552741167068575,-2.411156969833371
2014-07-17,2.280245947837841,2.614728911972037,1.0660619982719481,2.6916525337219355
2014-07-18,-1.554055928230298,-4.05064715118408,-1.2621475516319265,-3.7144563976287657
2014-07-21,0.47459559364318693,-1.0726832698822193,0.5715840970039494,-1.4826007957458387
2014-07-22,-0.2484673427581754,0.5405848724365399,-0.19268816728592242,-0.050267915725697776
2014-07-23,0.29676376457214815,-1.5616747634887531,-0.04031583442687747,-2.2286354312896606
2014-07-24,-0.7833826658248881,0.0463083660125676,-0.26774971008302373,0.04566912040709781
2014-07-25,0.6929967464447202,3.8611101783752417,0.1361446132659978,3.323475346374522
2014-07-28,-0.2772446411132705,1.1330450397491632,0.07802276887895232,1.5598367332458452
2014-07-29,0.7905563558578592,-0.44302209510803436,0.3144981997489822,-1.1878995109557877
2014-07-30,0.4336193660736001,0.4397246265411354,-0.06453820972444646,0.9208415214538661
2014-07-31,2.7012350769042826,6.291251141357407,2.689550203228009,5.1372959472656134
2014-08-01,0.09425278549196037,3.7516813343048057,-0.07959740648271918,3.899999189376814
2014-08-04,-0.5466084690093851,-0.7155144348144802,-0.7697754284858718,-3.5039913589477294
2014-08-05,0.7894610446929846,-1.5279777336120333,0.5448478752136054,3.7042588180541998
2014-08-06,0.4884537235259927,-0.15572344436645835,-0.2034203782081363,0.8680751319885189
2014-08-07,0.17965612792968955,1.1295871757507427,0.6668101050376833,3.1178735828399624
2014-08-08,-1.5125315898895337,-0.8034710540771641,-1.5996012593269313,-2.824589512634276
2014-08-11,-0.8243161157607801,-1.88308555221559,-0.2743242922782656,-0.13163946647642888
2014-08-12,0.1634067159652659,0.055582280731186984,0.19972399120331374,2.2211461715698135
2014-08-13,-1.2637472242355443,-6.223816655731184,-0.57540346632004,-4.447335581970208
2014-08-14,-1.2650164577484304,-1.5750521957397439,-1.0789862194061186,0.31890269126893145
2014-08-15,0.33353228969573934,-1.260548286437995,0.5290968956947495,-3.6633270175933603
2014-08-18,-1.1532525291443108,-3.3420727828979864,-1.672592055320763,-3.2176447586059567
2014-08-19,-0.3143079872131409,-0.794350301361078,-0.4365692421913252,-1.0245487895965653
2014-08-20,-0.039176395988477,0.06767076339724554,-0.3192452478408825,-0.5026467788696607
2014-08-21,-0.44943397083284253,-0.9747592834472698,-0.29106247653962214,-0.35321649017336654
2014-08-22,0.6550915334701415,0.34337636947634564,0.2565944791793697,1.1057000862121527
2014-08-25,-0.5457315647125256,-1.5717459678649561,-0.8192003960609497,-2.399969290924048
2014-08-26,-0.5665139184951613,-1.0839937438964853,0.2686864838600229,-2.9324803638458263
2014-08-27,-0.47538818397524096,1.0419313407898017,0.2550240448951797,2.323813584518433
2014-08-28,0.5820405792236159,2.341921885681188,-0.19565542020799853,-0.39144392814637285
2014-08-29,-0.0817972787857002,-1.0749946960448824,-0.023609384727478755,-4.533720685577379
2014-09-02,0.01947132835388743,-1.8791263534545806,-0.0801496071815393,3.552519217681862
2014-09-03,0.2888661920547406,3.199119120025614,0.24382994709014838,-0.29349915924072434
2014-09-04,0.31366119213103616,5.099540958404532,0.7066076934814305,6.141327704238876
2014-09-05,-0.747544596862781,-0.7921925460815658,-0.7676725729942291,-0.3174051307678383
2014-09-08,0.224983085250841,1.9104440132141178,-0.1578052259445144,2.637915092468262
2014-09-09,1.0379519781112663,2.086959331893894,1.0665828776359376,2.176845454025255
2014-09-10,-0.6270608743667765,-0.1722874008178792,-0.3927594061851494,-1.1751641017914096
2014-09-11,-1.3746037803649642,-0.2631676815032904,-0.3523961483955418,-0.7856562004089085
